date,min,max,pm25,q1,q3,stdev,count
2020-10-18,0.9,0.9,0.9,0.9,0.9,0,1
2020-10-20,3,9.17,6.19,4.63,7.69,1.818,60
2020-10-21,9.17,25.63,14.42,11.4,17.75,3.595,440
2020-10-22,0.4,16.87,1.8,1.17,2.6,3.074,435
2020-10-23,0.1,8.97,1.77,0.6,2.92,1.639,417
2020-10-24,0,10.57,4.26,3.6,5.2,1.747,147
2020-10-25,0.1,0.7,0.19,0.1,0.2,0.154,16
2020-10-26,0,2.83,0.27,0.2,0.5,0.499,113
2020-10-27,0,2.33,0.2,0.1,0.2,0.25,445
2020-10-28,0,2.1,0.2,0.1,0.2,0.195,408
2020-10-29,0,11.4,0.3,0.2,6.23,3.654,463
2020-10-30,1.57,11.17,4.93,3.57,6.07,1.807,477
2020-10-31,1.8,14.93,4.3,3.19,6.29,2.687,476
2020-11-01,1.4,15.57,5.73,3.45,8.91,3.695,485
2020-11-02,0.3,15.27,2.47,1.3,5.07,3.81,459
2020-11-03,0.9,2.87,1.63,1.4,1.87,0.361,451
2020-11-04,1.1,5.6,2.5,2.1,2.93,0.761,360
2020-11-05,0.5,2.5,1.12,0.9,1.42,0.351,332
2020-11-06,0.3,3.07,0.9,0.7,1.4,0.51,332
2020-11-07,0.7,9.02,1.9,1.33,3.4,1.39,394
2020-11-08,0.87,18.7,1.6,1.3,2.38,1.392,356
2020-11-09,0.6,10.7,1.7,1.37,2.94,2.149,284
2020-11-10,2,8.23,3.6,2.8,6,1.746,331
2020-11-11,2.29,15.67,5.37,3.1,9.07,2.948,346
2020-11-12,9.19,24.87,16.8,13.22,20.17,3.945,293
2020-11-13,5.23,22.67,8.97,7.95,10.82,2.804,312
2020-11-14,2.23,15.83,8.25,4.98,11.15,3.769,336
2020-11-15,5.47,34.53,12.6,9.22,16.57,6.142,289
2020-11-16,3,33.83,13.5,8.27,23.07,8.4,282
2020-11-17,0.56,3.9,1.97,1.4,2.67,0.741,310
2020-11-18,0.23,3.63,1.7,0.67,2.27,0.882,372
2020-11-19,0.2,3.97,1.19,0.6,2.45,1.028,368
2020-11-20,0.3,3.7,0.9,0.67,1.2,0.452,373
2020-11-21,0,2.2,0.2,0.1,0.9,0.48,315
2020-11-22,0.07,3.33,1.1,0.2,1.8,0.846,303
2020-11-23,0.4,1.83,0.7,0.6,0.8,0.168,275
2020-11-24,0.4,13.97,2,0.9,3,2.115,286
2020-11-25,1.03,6.17,3.6,2.5,4.26,1.175,299
2020-11-26,0,13.3,0.1,0.1,0.2,3.773,290
2020-11-27,0,8.8,0.1,0.1,0.2,0.55,280
2020-11-28,0,10.9,0.2,0.1,1.8,2.574,287
2020-11-29,3.57,9.36,5.87,5,6.77,1.262,290
2020-11-30,1.2,13.9,5.29,3.97,6.9,2.694,262
2020-12-01,2.43,13.53,4.33,3.7,5.97,1.862,247
2020-12-02,2.13,14.65,7.69,4.43,10.17,2.962,274
2020-12-03,5.07,13.1,7.35,6.8,9.13,1.749,242
2020-12-04,1.5,13.07,4.9,2.8,6.8,2.859,271
2020-12-05,8.3,26.03,19.39,17.72,20.77,4.401,257
2020-12-06,8.86,30.8,19.32,11.9,22.4,5.732,346
2020-12-07,3.3,16.6,5.13,4.37,9.17,3.396,292
2020-12-08,3.83,9.52,5.9,5.3,7.24,1.237,285
2020-12-09,4.3,12.9,7.4,6.1,8.85,1.944,253
2020-12-10,3.5,15.8,9.07,5.33,11,2.981,267
